Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Functional_group,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,Plant_Height_cm,2,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,Wet_Mass_g,0.011,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,Dry_Mass_g,0.0085,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,Leaf_Thickness_mm,0.129,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,Leaf_Area_cm2,0.474,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,SLA_cm2_g,55.764705882352935,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,LDMC,0.7727272727272728,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,C_percent,40.33247623026635,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,N_percent,2.762865093395393,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,CN_ratio,14.598062108309529,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,dN15_permil,-6.65057907104492,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,3,AJL5589,vascular,bistorta vivipara,dC13_permil,-30.1284574127197,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,vascular,bistorta vivipara,Plant_Height_cm,2,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,vascular,bistorta vivipara,Wet_Mass_g,0.012233333333333334,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,vascular,bistorta vivipara,Dry_Mass_g,0.004,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,vascular,bistorta vivipara,Leaf_Thickness_mm,0.13,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,vascular,bistorta vivipara,Leaf_Area_cm2,0.49666666666666665,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,vascular,bistorta vivipara,SLA_cm2_g,124.16666666666666,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,2,AJM2958,vascular,bistorta vivipara,LDMC,0.32697547683923706,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,Wet_Mass_g,0.017666666666666667,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,Dry_Mass_g,0.005999999999999999,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,Leaf_Thickness_mm,0.232,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,Leaf_Area_cm2,0.7393333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,SLA_cm2_g,123.22222222222223,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,LDMC,0.3396226415094339,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,C_percent,50.46003092005223,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,N_percent,3.3180068467048627,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,CN_ratio,15.207934537616902,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,dN15_permil,1.8252654790878302,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,dC13_permil,-30.0789354705811,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,P_percent,0.11538710564602084,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJN0189,vascular,luzula confusa,NP_ratio,28.755438730595156,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,vascular,silene acaulis,Plant_Height_cm,0.5,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,vascular,silene acaulis,Wet_Mass_g,0.001046875,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,vascular,silene acaulis,Dry_Mass_g,2.1875e-4,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,vascular,silene acaulis,Leaf_Thickness_mm,0.07866666666666666,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,vascular,silene acaulis,Leaf_Area_cm2,0.03634375,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,vascular,silene acaulis,SLA_cm2_g,166.14285714285714,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,1,AJW4924,vascular,silene acaulis,LDMC,0.208955223880597,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,vascular,bistorta vivipara,Plant_Height_cm,5.5,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,vascular,bistorta vivipara,Wet_Mass_g,0.0533,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,vascular,bistorta vivipara,Dry_Mass_g,0.012,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,vascular,bistorta vivipara,Leaf_Thickness_mm,0.19633333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,vascular,bistorta vivipara,Leaf_Area_cm2,2.0869999999999997,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,vascular,bistorta vivipara,SLA_cm2_g,173.91666666666663,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKI3166,vascular,bistorta vivipara,LDMC,0.225140712945591,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,Plant_Height_cm,1.7,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,Wet_Mass_g,0.015914285714285714,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,Dry_Mass_g,0.006285714285714285,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,Leaf_Thickness_mm,0.335,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,Leaf_Area_cm2,0.5615714285714286,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,SLA_cm2_g,89.34090909090911,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,LDMC,0.3949730700179533,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,C_percent,38.59747000063163,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,N_percent,1.1664272636022714,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,CN_ratio,33.09033593867762,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,dN15_permil,-7.05698099136353,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,dC13_permil,-32.054221649169904,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,P_percent,0.13158437602908596,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,1,AKJ4374,vascular,dryas octopetala,NP_ratio,8.86448147418687,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,Plant_Height_cm,1.7,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,Wet_Mass_g,0.012133333333333335,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,Dry_Mass_g,0.0045,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,Leaf_Thickness_mm,0.32366666666666666,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,Leaf_Area_cm2,0.37633333333333335,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,SLA_cm2_g,83.62962962962963,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,LDMC,0.37087912087912084,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,C_percent,54.67091497047183,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,N_percent,1.8956975252523764,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,CN_ratio,28.83947161517417,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,dN15_permil,-7.29802074432373,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,dC13_permil,-31.8280139160156,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,P_percent,0.10336539406394575,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-1,3,AKK3096,vascular,dryas octopetala,NP_ratio,18.339769730666593,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,Plant_Height_cm,0.5,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,Leaf_Thickness_mm,0.41933333333333334,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,C_percent,36.1817138032408,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,N_percent,1.1947439784958445,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,CN_ratio,30.284072951589806,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,dN15_permil,6.6817352294921895,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,dC13_permil,-26.8622606658936,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,P_percent,0.09803917271906813,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,3,AKL7688,vascular,equisetum scirpoides,NP_ratio,12.1863939215337,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,Plant_Height_cm,1,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,Leaf_Thickness_mm,0.3233333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,C_percent,45.609318791647475,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,N_percent,3.100191207408485,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,CN_ratio,14.711776061636295,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,dN15_permil,-3.36447839736939,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,dC13_permil,-31.6584909820557,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,P_percent,0.12768615666235522,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-5,1,AKM9537,vascular,equisetum scirpoides,NP_ratio,24.27977541532889,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,Plant_Height_cm,2,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,Wet_Mass_g,0.0105125,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,Dry_Mass_g,0.003625,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,Leaf_Thickness_mm,0.215,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,Leaf_Area_cm2,0.48925,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,SLA_cm2_g,134.9655172413793,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,LDMC,0.3448275862068966,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,C_percent,46.603041553674565,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,N_percent,2.1944409677723047,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,CN_ratio,21.23686270812918,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,dN15_permil,-1.24841477870941,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,dC13_permil,-30.6291251373291,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,P_percent,0.20123071381238616,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-3,1,AKN4137,vascular,salix polaris,NP_ratio,10.905099555618792,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,Plant_Height_cm,1,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,Wet_Mass_g,0.0638,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,Dry_Mass_g,0.023,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,Leaf_Thickness_mm,0.3416666666666667,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,Leaf_Area_cm2,1.848,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,SLA_cm2_g,80.34782608695653,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,LDMC,0.3605015673981191,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,C_percent,34.898404962553286,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,N_percent,0.8858435451619753,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,CN_ratio,39.39567562821961,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,dN15_permil,1.23708460330963,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,dC13_permil,-28.0224566650391,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,P_percent,0.07469109671811949,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,3,AKO7482,vascular,equisetum scirpoides,NP_ratio,11.860095568084976,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,2,AKP4297,vascular,carex rupestris,Plant_Height_cm,4,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-2,2,AKP4297,vascular,carex rupestris,Leaf_Thickness_mm,0.13933333333333334,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,Plant_Height_cm,7,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,Wet_Mass_g,0.03133333333333333,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,Dry_Mass_g,0.016666666666666666,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,Leaf_Thickness_mm,0.13633333333333333,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,Leaf_Area_cm2,1.3499999999999999,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,SLA_cm2_g,81,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,LDMC,0.5319148936170213,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,C_percent,43.26108868333494,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,N_percent,1.8298085671081434,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,CN_ratio,23.64241235994725,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,dN15_permil,-4.04967836380005,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,dC13_permil,-29.977052078247098,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,P_percent,0.1389619254114535,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,2,AKQ4567,vascular,trisetum spicatum,NP_ratio,13.167697278878716,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,Plant_Height_cm,7,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,Wet_Mass_g,0.024733333333333333,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,Dry_Mass_g,0.017666666666666667,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,Leaf_Thickness_mm,0.12766666666666668,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,Leaf_Area_cm2,1.4246666666666667,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,SLA_cm2_g,80.64150943396227,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,LDMC,0.7142857142857143,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,C_percent,43.176676654872146,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,N_percent,1.9061049070740752,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,CN_ratio,22.651784009700474,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,dN15_permil,-3.58480506896973,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,dC13_permil,-29.7757733917236,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,P_percent,0.10640414561474225,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,3,AKR3230,vascular,trisetum spicatum,NP_ratio,17.9138218352461,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,Plant_Height_cm,4,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,Wet_Mass_g,0.01115,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,Dry_Mass_g,0.0035,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,Leaf_Thickness_mm,0.128,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,Leaf_Area_cm2,0.505,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,SLA_cm2_g,144.28571428571428,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,LDMC,0.31390134529147984,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,C_percent,44.95,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,N_percent,2.14,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,CN_ratio,21.00467289719626,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,dN15_permil,-4.85455751419068,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,dC13_permil,-29.9708577728271,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,P_percent,0.0444355806260584,NA,NA,NA
ITEX,2018,2018-07-19,DH,OTC,DH-9,3,AKT2536,vascular,bistorta vivipara,NP_ratio,48.15960475477703,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,Plant_Height_cm,1.5,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,Wet_Mass_g,0.010514285714285714,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,Dry_Mass_g,0.003857142857142857,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,Leaf_Thickness_mm,0.21633333333333332,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,Leaf_Area_cm2,0.5471428571428572,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,SLA_cm2_g,141.85185185185185,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,LDMC,0.36684782608695654,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,C_percent,46.88562240629378,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,N_percent,1.9521673409686158,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,CN_ratio,24.01721482699855,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,dN15_permil,-0.033802101016045,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,dC13_permil,-31.419435043335,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,P_percent,0.1142537725857819,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,AKU1469,vascular,salix polaris,NP_ratio,17.086239664453316,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,Plant_Height_cm,6,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,Wet_Mass_g,0.05513333333333333,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,Dry_Mass_g,0.014333333333333332,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,Leaf_Thickness_mm,0.23533333333333334,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,Leaf_Area_cm2,1.8603333333333332,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,SLA_cm2_g,129.7906976744186,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,LDMC,0.25997581620314386,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,C_percent,43.04974906381921,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,N_percent,2.1545482871114214,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,CN_ratio,19.98086992124717,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,dN15_permil,-3.30555134773254,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,dC13_permil,-29.5009816741943,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,P_percent,0.15495730276729244,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,AKV7019,vascular,bistorta vivipara,NP_ratio,13.90414164827727,NA,NA,NA
